Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),year,site
14-03-2023,40.13260417,97.69947917,3.394965278,14.98486111,18.38065972,12.61319444,12.46590278,0.6690625,27.81381944,80.89930556,1.648125,184.1517014,0,0,155.2614583,1007.965972,0.025555556,2023,300
15-03-2023,28.54130435,87.58152174,3.554202899,19.85583333,23.41003623,12.89326087,27.50229167,0.659756944,32.77993056,78.56145833,1.550347222,208.3675694,0,0,140.6672917,1007.432986,0.029456522,2023,300
16-03-2023,20.96197917,78.790625,3.33,12.89489583,16.22583333,12.51729167,15.72871528,0.619166667,25.3746875,91.83479167,1.562291667,152.4794792,0.075,0.01875,126.835,1009.478125,0.023229167,2023,300
17-03-2023,31.73930556,92.99442308,4.040576923,23.85525641,27.89608974,13.18083333,18.09551282,0.995641026,19.15442308,99.03403846,0.70172619,147.1019643,0,0,54.31833333,1010.182692,0.053846154,2023,300
18-03-2023,33.97878472,88.70975694,4.096284722,19.62208333,23.71864583,13.011875,14.24420139,0.889236111,20.33868056,96.41760417,0.642326389,90.36958333,0.084027778,0.08125,104.5108681,1009.341667,0.051944444,2023,300
19-03-2023,8.721485507,17.4040942,3.655138889,13.65652778,17.31201389,12.61284722,14.91472222,0.517048611,25.68670139,94.66253472,1.094236111,115.1877778,0.3125,0.3125,136.6400347,1007.5875,0.024965278,2023,300
20-03-2023,6.935326087,19.46278986,3.755625,13.4696875,17.22361111,12.65059028,13.99208333,0.464618056,28.6190625,87.70559028,1.693333333,179.5310764,0.041666667,0.041666667,193.9750694,1006.687153,0.032971014,2023,300
21-03-2023,8.000277778,28.60489583,3.981145833,14.62225694,18.60381944,12.70635417,15.06892361,0.518229167,22.7065625,93.97104167,1.159131944,161.6195139,0.09375,0.09375,168.7917014,1007.317014,0.050173611,2023,300
22-03-2023,17.883125,58.41298611,4.050763889,16.41572917,20.46690972,12.81770833,17.55065972,0.647222222,28.33069444,84.98059028,1.087986111,171.5946181,0,0,236.365,1006.852778,0.043715278,2023,300
23-03-2023,16.06496528,46.55940972,4.022638889,15.28482639,19.30732639,12.75881944,13.09197917,0.599097222,26.27378472,89.48635417,0.862256944,125.1469444,0,0,186.1234375,1006.521528,0.041527778,2023,300
24-03-2023,14.99579861,43.78795139,3.865277778,11.98649306,15.85104167,12.55482639,12.41625,0.528402778,26.64440972,84.98791667,1.039756944,140.3772569,0,0,242.0958333,1007.846181,0.043784722,2023,300
25-03-2023,6.1678125,27.90131944,4.042986111,11.81336806,15.85666667,12.56364583,22.16875,0.508229167,25.14440972,93.80395833,1.862847222,156.0923264,0,0,243.0306944,1008.609722,0.012048611,2023,300
26-03-2023,6.881701389,29.1275,3.861840278,10.33180556,14.19416667,12.45232639,17.99239583,0.501111111,25.71,97.37270833,2.161770833,169.0772917,0.027083333,0.027083333,225.2600694,1006.982292,0.001736111,2023,300
27-03-2023,12.00136364,50.13347826,4.127391304,14.82101449,18.9482971,12.70054348,13.21763889,0.577152778,24.17746528,87.25125,1.329479167,179.6504861,0.002083333,0.002083333,206.1865278,1006.527778,0.055108696,2023,300
28-03-2023,21.20416667,68.74958333,3.5746875,15.68451389,19.25944444,12.69493056,19.06909722,0.671805556,32.48427083,86.29510417,1.244826389,150.5726736,0,0,234.2452083,1007.246875,0.024444444,2023,300
29-03-2023,7.62625,40.55774306,3.467881944,10.84302083,14.31100694,12.41802083,16.41104167,0.571631944,22.0359375,89.98232639,1.983715278,161.0409375,0,0,220.5532639,1008.360069,-0.000763889,2023,300
30-03-2023,7.5703125,36.60052083,3.794375,10.07875,13.87315972,12.40288194,14.18329861,0.545138889,25.02697917,90.35239583,2.091180556,171.2650347,0.335416667,0.308333333,237.4823611,1007.071875,-0.015486111,2023,300
31-03-2023,11.83760417,46.49729167,3.514131944,15.09704861,18.61180556,12.65236111,12.77357639,0.625798611,34.98975694,96.67510417,1.375104167,181.5656944,0.00625,0.00625,75.89947917,1007.257986,0.022152778,2023,300
01-04-2023,10.18,31.2684375,3.491458333,14.14472222,17.635625,12.60545139,14.99805556,0.572083333,23.94138889,93.324375,1.174895833,159.4145486,0.045833333,0.045833333,125.6522222,1007.25,0.058541667,2023,300
02-04-2023,8.4609375,36.14010417,4.118125,18.80027778,22.91878472,12.93930556,18.55697917,0.544826389,18.29614583,79.97739583,1.198923611,165.8206597,0.010416667,0.010416667,240.0804167,1005.55625,0.059409722,2023,300
03-04-2023,10.60719697,48.6157197,3.943586957,17.59047101,21.53496377,12.85423913,28.1642029,0.6528125,28.89211806,86.21770833,1.634826389,175.2604167,0,0,255.8467708,1005.667361,0.030378788,2023,300
04-04-2023,9.924965278,38.33527778,3.645590278,11.89986111,15.54618056,12.49621528,19.41027778,0.646284722,23.99951389,96.69385417,2.480173611,186.3502431,0,0,256.6062847,1006.078125,-0.017916667,2023,300
05-04-2023,14.87447917,74.44420139,3.631284722,14.79934028,18.43017361,12.63881944,13.37538194,0.760694444,17.33010417,74.98833333,1.640798611,166.8064583,0,0,238.2111458,1005.520486,0.040486111,2023,300
06-04-2023,22.44638889,100.5398264,3.851157407,19.03365741,17.16381944,12.90143519,14.07961806,0.812465278,18.73472222,68.84909722,0.846354167,245.6632292,0,0,241.0496528,1008.125,0.0646875,2023,300
07-04-2023,20.27018939,73.09734848,3.887028986,17.79927536,21.6867029,12.97467391,18.43378472,0.722326389,23.65854167,71.73541667,1.166597222,148.6988194,0,0,241.6631597,1009.775,0.059015152,2023,300
08-04-2023,14.82635417,70.195625,3.723958333,16.84829861,20.57256944,12.70756944,21.33527778,0.750729167,21.20315972,79.53041667,1.480729167,152.935,0,0,241.1335764,1011.048264,0.038472222,2023,300
09-04-2023,25.62,78.54711538,3.811153846,20.54211538,24.35384615,12.86576923,24.52769231,0.836538462,23.36538462,77.05384615,1.163269231,166.1167308,0,0,296.2513462,1011.559615,0.058461538,2023,300
10-04-2023,42.19903846,105.3650641,3.021458333,13.54527778,16.56625,12.50597222,13.78916667,0.9275,37.55547619,76.33196429,1.435654762,178.0219643,0,0,277.1032143,1007.772024,0.031602564,2023,300
11-04-2023,41.415,106.2183333,3.415555556,15.43461806,18.85013889,12.58756944,11.4353125,0.996180556,17.44399306,77.50177083,0.846111111,98.02795139,0,0,228.4060417,1007.842014,0.044965278,2023,300
12-04-2023,36.9840625,100.9059375,3.429618056,19.83979167,23.26857639,12.69298611,13.48819444,0.963645833,21.16927083,63.0021875,0.956319444,155.7885417,0,0,262.91375,1007.040972,0.064756944,2023,300
13-04-2023,33.30271739,125.1644565,3.732604167,25.53333333,29.26732639,13.0865625,30.46694444,0.812256944,15.19690972,44.62177083,1.236111111,197.2692708,0,0,252.1710417,1006.112153,0.056956522,2023,300
14-04-2023,32.51645833,104.1101042,3.548819444,19.90451389,23.45315972,12.85524306,33.74965278,0.986597222,17.86083333,69.96666667,1.394375,167.7198958,0.016666667,0.016666667,242.1380208,1005.604861,0.041805556,2023,300
15-04-2023,43.293125,95.69229167,3.345486111,10.4775,13.82361111,12.37611111,10.72440972,1.052534722,17.52034722,89.9278125,1.026388889,135.4418056,0,0,203.4285417,1004.940625,0.032847222,2023,300
16-04-2023,41.90375,102.6970486,3.529375,15.47392361,19.00243056,12.63048611,11.13708333,1.183506944,18.64972222,81.23885417,1.077743056,160.7829167,0,0,206.0577083,1004.024653,0.035,2023,300
17-04-2023,44.33434783,95.54695652,3.726984127,15.04011905,17.91325758,12.72047619,12.5290625,1.077291667,24.030625,83.60354167,1.681215278,211.8394792,0,0,227.1112847,1004.689583,0.017608696,2023,300
18-04-2023,35.90645833,72.79020833,3.290798611,9.6121875,12.90243056,12.33003472,10.1603125,0.997048611,19.52444444,92.89458333,1.258541667,124.6217014,0,0,212.1471875,1005.435417,0.010069444,2023,300
19-04-2023,30.969375,71.97947917,3.220069444,9.735798611,12.95690972,12.33041667,9.945138889,1.001354167,21.99430556,93.3678125,1.763472222,182.4236458,0,0,225.695625,1002.115625,0.014756944,2023,300
20-04-2023,38.4440625,88.69989583,3.434479167,12.65243056,16.08795139,12.4990625,11.4140625,0.928819444,20.19246528,87.01822917,1.536666667,174.1254861,0,0,219.2736806,999.5982639,0.022222222,2023,300
21-04-2023,33.61547101,93.58130435,3.549891304,19.385,22.93449275,12.81355072,16.56350694,0.712916667,11.44350694,57.44979167,1.266701389,160.0908681,0,0,148.3228819,1001.139931,0.063115942,2023,300
22-04-2023,37.10059028,98.70493056,3.467708333,22.51802083,25.98579861,12.97295139,29.4884375,0.697118056,14.46388889,51.99135417,1.6303125,170.5755208,0,0,218.5530903,1002.935069,0.043159722,2023,300
23-04-2023,20.78729167,45.64743056,3.509930556,20.38399306,23.89520833,12.91302083,23.53211806,0.511458333,14.77427083,59.96840278,1.667986111,156.2707292,0.002083333,0.002083333,117.6117014,1005.541667,0.039548611,2023,300
24-04-2023,17.95956522,37.94065217,3.546557971,17.0201087,20.56721014,12.79742754,13.19644928,0.551388889,20.35166667,85.59975694,0.764965278,118.2397222,0.004166667,0.004166667,155.7115972,1008.656597,0.025036232,2023,300
25-04-2023,23.75302083,60.45104167,3.641180556,20.18802083,23.83003472,12.96621528,17.71489583,0.610555556,17.68378472,76.75114583,0.937951389,151.1142014,0,0,217.0033681,1008.544097,0.042465278,2023,300
26-04-2023,20.93083333,50.39385417,3.854340278,16.84909722,20.70302083,12.78166667,16.04319444,0.484479167,18.71590278,78.93881944,1.443715278,170.8039583,0,0,259.1969444,1006.667708,0.030763889,2023,300
27-04-2023,13.90145833,43.35902778,3.917125,15.25283333,19.16879167,12.59429167,16.10972222,0.411736111,17.2178125,87.24118056,1.979375,184.0178819,0.045833333,0.045833333,250.3368403,1006.707986,0.006944444,2023,300
28-04-2023,16.17554348,42.82521739,3.4546875,13.229375,16.650625,12.54934028,12.52333333,0.448506944,14.32489583,89.2603125,1.473958333,165.4209375,0,0,246.4138889,1007.123264,0.026992754,2023,300
29-04-2023,11.03225694,48.53298611,3.751911765,13.70627451,12.19277778,12.62509804,12.27083333,0.515034722,14.01121528,83.90232639,1.632465278,192.8032986,0.01875,0.01875,187.555,1006.092708,0.022638889,2023,300
30-04-2023,8.195625,41.88732639,3.680729167,14.0653125,17.74684028,12.62496528,10.21211806,0.587916667,17.300625,93.20427083,1.474652778,188.8435069,0.135416667,0.135416667,186.6755208,1005.473958,0.012291667,2023,300
01-05-2023,12.8775,46.36121528,3.756979167,15.203125,18.95958333,12.71059028,10.56802083,0.602708333,12.63840278,83.93993056,1.100833333,177.8027431,0,0,107.5962153,1006.970139,0.052326389,2023,300
02-05-2023,11.18518116,40.92818841,3.984963768,15.55213768,19.53757246,12.79358696,15.16416667,0.564270833,16.48243056,70.48034722,1.301423611,168.8339931,0,0,269.0557639,1007.621181,0.036376812,2023,300
03-05-2023,10.04892361,32.82427083,3.429130435,15.38057971,18.80981884,12.67065217,16.42552083,0.439756944,11.61315972,81.04291667,1.544201389,192.2459722,0,0,177.5860417,1007.920139,0.043159722,2023,300
04-05-2023,9.623958333,23.2890625,4.236666667,14.70565972,18.94232639,12.70461806,17.21888889,0.407986111,12.64020833,87.8365625,1.335138889,165.8873264,0,0,144.9134028,1007.010069,0.032673611,2023,300
05-05-2023,9.070227273,28.61189394,3.685173611,15.64260417,19.32746528,12.23986111,20.67982639,0.478576389,11.7840625,91.26427083,1.454027778,169.5253472,0.020833333,0.020833333,207.2411806,1004.537847,0.041195652,2023,300
06-05-2023,16.47934028,41.78048611,3.879963768,15.21728261,18.30208333,12.68782609,16.58979167,0.460763889,13.49844203,88.55489583,1.420451389,179.9056944,0,0,183.5411458,1003.179514,0.047013889,2023,300
07-05-2023,21.74333333,55.77131944,3.495173611,14.37829861,17.8734375,12.59420139,13.35760417,0.476805556,12.74572917,76.14645833,1.088854167,116.0068403,0,0,258.6432639,1002.972222,0.038055556,2023,300
08-05-2023,17.95568841,54.99014493,4.060763889,18.0421875,21.45319444,12.66284722,35.29361111,0.454131944,13.45423611,79.07614583,1.6571875,179.2508333,0,0,231.3009375,1002.553819,0.037318841,2023,300
09-05-2023,27.32888889,57.28677083,3.602951389,14.73298611,18.33527778,12.64194444,16.75072917,0.455034722,12.2296875,84.80385417,1.559166667,164.4389236,0,0,224.9642708,1002.907986,0.036041667,2023,300
10-05-2023,15.67614583,45.9571875,3.405381944,9.646388889,13.05107639,12.34371528,14.57534091,0.361770833,15.89010417,84.45625,2.249270833,175.8192708,0,0,251.425625,1003.36875,0.006666667,2023,300
11-05-2023,13.14114583,41.53885417,3.484236111,10.38409722,13.86802083,12.39690972,13.236875,0.370208333,12.63267361,84.91649306,1.895243056,163.0993056,0,0,264.7066667,1004.978125,0.018506944,2023,300
12-05-2023,12.89739583,34.52760417,3.570104167,9.791979167,13.36211806,12.36888889,12.200625,0.405347222,15.56013889,83.28947917,1.013472222,131.8748958,0,0,189.000625,1004.405903,0.029895833,2023,300
13-05-2023,19.04985507,48.37641304,3.491527778,11.26899306,14.76079861,12.431875,11.56180556,0.502083333,15.45954861,76.1421875,1.559166667,153.5671875,0,0,206.9875,1002.211111,-0.012118056,2023,300
14-05-2023,24.71430556,67.23989583,3.3634375,14.09069444,17.45458333,12.595625,11.78319444,0.593993056,13.11986111,65.95263889,1.546006944,174.8910069,0,0,212.3928819,998.2690972,0.034756944,2023,300
15-05-2023,21.12215909,68.32132576,3.825333333,14.080625,15.56818841,12.6335,14.48746377,0.503055556,27.56840278,75.00177083,1.962326389,181.8121875,0.035416667,0.01875,241.9314236,1001.723958,-0.026014493,2023,300
16-05-2023,16.76399306,57.95805556,3.4135,14.58658333,14.999375,12.65779167,15.74086806,0.456597222,17.67274306,90.01125,2.445590278,182.1541319,0.002083333,0.002083333,235.4071875,1003.184722,-0.008888889,2023,300
17-05-2023,13.36628472,47.21378472,3.774772727,9.953409091,13.72863636,12.40295455,13.26645833,0.378159722,21.69878472,86.28229167,2.453993056,174.8690278,0,0,250.1670139,1005.213889,-0.021006944,2023,300
18-05-2023,8.992934783,40.22576389,2.789545455,9.926666667,12.71628788,12.2705303,12.0121875,0.371944444,27.20385417,96.2840625,2.516076389,173.4351042,0.04375,0.033333333,199.1395833,1006.552778,-0.031493056,2023,300
19-05-2023,17.36765873,41.5752381,3.610227273,10.43818182,14.04920455,12.40742424,12.23604167,0.405277778,26.5778125,94.77416667,2.303541667,206.7021181,0.00625,0.004166667,234.4179514,1004.381597,0.001557971,2023,300
20-05-2023,12.51777778,37.15215278,3.228194444,8.778020833,12.00552083,12.27545139,12.23916667,0.369444444,26.24152778,94.40208333,2.161631944,176.6885417,0,0,265.9466667,1004.188542,0.005277778,2023,300
21-05-2023,17.08795139,52.35875,3.301666667,8.527777778,11.82947917,12.27586806,11.25486111,0.398611111,24.74361111,98.42625,2.256215278,160.5912847,0,0,231.9722917,1004.506944,-0.005972222,2023,300
22-05-2023,15.39671875,51.81171875,3.345729167,9.404895833,12.75161458,12.32328125,11.68317708,0.422352941,26.35529412,90.26176471,2.300147059,175.6252941,0,0,374.9310294,1005.527941,-0.005104167,2023,300
23-05-2023,15.69,61.29961111,3.328055556,10.38222222,13.71066667,12.35627778,12.98616667,0.530833333,47.67311111,70.306,2.774333333,177.8492222,0,0,355.986,1004.583889,-0.075277778,2023,300
24-05-2023,17.90674242,49.32765152,3.286287879,10.34325758,13.6294697,12.35837121,11.3215625,0.417361111,31.40166667,92.25375,1.7321875,167.6637847,0,0,246.9977778,1003.421528,0.001597222,2023,300
25-05-2023,14.36054348,42.84891304,3.171474359,10.13141026,13.30121795,12.39160256,11.12354167,0.487465278,28.26090278,90.91916667,2.034375,175.7448264,0.042361111,0.039583333,244.4461806,1003.783681,0.003550725,2023,300
26-05-2023,7.943506944,25.19680556,3.36609375,9.954166667,13.32005208,12.20395833,14.01864583,0.477534722,32.58725694,91.36128472,1.854027778,202.4868056,0.004166667,0.004166667,203.175,1005.069097,0.006111111,2023,300
27-05-2023,8.946145833,38.35625,3.228333333,10.13413043,13.36224638,12.33666667,13.70333333,0.495902778,34.73069444,85.8478125,1.723993056,165.2086458,0,0,280.6805903,1003.901042,0.011875,2023,300
28-05-2023,13.68875,56.30118056,3.264444444,12.49107639,15.75559028,12.47409722,13.04625,0.536423611,27.60180556,83.17204861,1.374375,174.6244792,0.00625,0.00625,221.7111458,1004.834375,0.032256944,2023,300
29-05-2023,26.97902174,67.17576087,3.743159722,14.87059028,18.6140625,12.65649306,11.11833333,0.560763889,28.73197917,82.49864583,1.079305556,163.4894792,0,0,263.8965972,1005.680903,0.050144928,2023,300
30-05-2023,27.47649306,60.14756944,3.816423611,12.85302083,16.66934028,12.55892361,10.75017361,0.479305556,22.66947917,87.20885417,1.832777778,175.9696875,0,0,257.1598611,1004.897569,0.034270833,2023,300
31-05-2023,20.07708333,56.43805556,3.057083333,10.40841667,13.465625,12.31933333,11.50763889,0.495104167,26.16465278,88.93763889,1.767083333,202.3280556,0,0,262.0054167,1002.994444,0.032673611,2023,300
01-06-2023,24.64804348,61.60018116,3.508888889,11.96767361,15.47614583,12.48458333,11.74916667,0.561111111,29.83791667,85.124375,1.152569444,146.5427083,0,0,243.7932986,1001.792361,0.038876812,2023,300
02-06-2023,32.58756944,75.99368056,3.155729167,10.09989583,13.25489583,12.34788194,14.0675,0.575520833,36.27211806,88.57322917,1.874375,191.9208333,0.002083333,0.002083333,212.075625,1001.733681,0.018715278,2023,300
03-06-2023,32.879375,72.33736111,3.193506944,8.511944444,11.70524306,12.25038194,11.85458333,0.564513889,32.14878472,93.59958333,2.190520833,182.4748264,0,0,272.1451042,1002.771181,0.0071875,2023,300
04-06-2023,29.060625,64.92881944,3.308402778,7.989930556,11.29864583,12.23788194,11.08809028,0.539826389,32.64777778,91.57246528,2.148402778,173.0685417,0,0,268.5852778,1002.471528,0.010798611,2023,300
05-06-2023,22.41692029,54.57054348,3.319456522,8.465652174,11.78594203,12.27021739,11.95206522,0.5053125,29.21861111,85.2821875,1.788368056,168.4002083,0,0,283.355,1001.052083,0.02826087,2023,300
06-06-2023,27.39229167,60.31541667,3.51115942,9.180905797,11.43086806,12.32210145,12.02756944,0.5053125,27.87378472,85.79666667,1.813541667,172.9235417,0,0,252.329375,999.7395833,0.0275,2023,300
07-06-2023,32.61891304,77.27521739,3.519242424,10.09981061,13.62011364,12.34856061,12.38076087,0.548188406,34.30333333,89.49978261,1.571485507,189.7631522,0,0,236.1027536,999.1521739,0.030543478,2023,300
08-06-2023,22.94659722,56.13482639,2.97046875,8.434010417,11.40104167,12.19854167,14.21659722,0.5228125,33.72309028,95.51732639,1.491215278,152.6929861,0,0,150.0713542,998.7763889,0.025486111,2023,300
